"Subscription_Key","Account_Key","Currency","Price","Subscription_Type","Subscription_Monthly","Subscription_Start","Subscription_End","Gift_Subscription"
"9016edc6e2062f5815d5ad603a04e491988739787785c18f11c7d40e4bac06b9","9e5c6f9ee5ff8e95ba5e22dfacd7e862ae40cae77bbc3fa8b93e174dd76de949","chf","90.00","BASIC","0","2021-01-02","2023-01-01","false"
"63374a2449b6222876aa59c5e5101bab26a992d128f266d9ce4b6170f2e99f14","223cdb1457d17a061dd1d57e53821088d308cbcef0dcc47a3333eb6cbbcbd261","chf","9.00","BASIC","1","2021-01-02","2021-02-01","false"
"4df0cd84c780ebe79a9c75a4d088c19d6c9571f4f315b5e156f2b23cb6e235e0","bcd19d49603a6dd2470eb5064cbdb89091a65dd9cdf54a526e6ef7252c14da7a","chf","9.00","BASIC","1","2021-01-02","2021-06-01","false"
"ba08bba46d709903fcaca8191d575bc827c4f83e15722ab6fd22efdcfa092073","cea32d5114237372c908e23a733642141e8946f93f8191459760f1ea2f403eeb","chf","90.00","BASIC","0","2021-01-02","2023-01-01","false"
"88fe2b84cd07c6110b926311647f21af76ecb2458b12546ae203f7e4309c8e7f","a4d9209571a8e471b2a8fd40194f48942b40cf8b42353c787760ea24b6bb47f1","chf","9.00","BASIC","1","2021-01-02","2022-12-01","false"
"9d05a3055153c0d1d435fb512b41b1b1d6cb58d60fe9c9cceb6b3b08afcad3c7","32b1c63ef79bca316af2bfdfd7ae931dc31e124391c0da0f5567e50529ea1ac4","chf","90.00","BASIC","0","2021-01-02","2023-01-01","false"
"84a45beb8201d4b4591c7e12f6e3e4e36a48669c29734ac0899d8016e52dcdec","83b3ae65ef2b0794afe7e9ed13e30810b5f96403087e222dbe3c75c2fb19398d","chf","15.00","STANDARD","1","2021-01-02","2021-05-01","false"
"fa206a625dff3ead28fa4a7270afa89953166fd1cd4884776f12ccb86e0c1cb6","5698f90fd971ef10415d989030456998c67c70130c7eca1719afeb229f812064","chf","9.00","BASIC","1","2021-01-02","2021-07-01","false"
"5bb97526bc7c16b878fb02f36f2ad140f81bd8a85879903d1e784b90661ae84a","4cac568bb7e99939fea3f214b7bc7c99284fd8064b9fbaee47cc11a107a5b4b1","chf","240.00","PATRON","0","2021-01-02","2022-01-01","false"
"3aebd0ad35d685fe2f86aed1caf6351d2e9bad2b8ef21a3206f40a665c08b629","f821f52532d9ec2974d3dd850dae6b3c5a19642ce7baa06e314b76013de4b7ba","chf","9.00","BASIC","1","2021-01-02","2021-08-01","false"
"994153a196cb148108740442173ade0910a7af0304771042d095d56cb0e2d87d","c73b58d116ab1d60a4359fb4961fc6784666c20f56039d3097262e482615d837","chf","150.00","STANDARD","0","2021-01-05","2022-01-04","false"
"7b4bf85404472b3a74dc8d7e5abac96a39a17f7362668d873def1bbd47c29329","93508e5440fcd700b6a64a51f47127bd40397c702c83ea00cf7ad54f7b687cdd","chf",NULL,"BASIC","0","2021-01-02","2021-02-26","true"
"470a17a7747966be75cee7968c9f52b83739c78fd6674f6ac152e6266f44131d","2c3f7bbbbb8c292639d5d7db2aec653f7330ee4e4fa2a73278d4d768f3d16fb2","eur","12.50","STANDARD","1","2021-01-02","2021-02-01","false"
"b30844200a9d34f9d3b397cdecf3df146f0817d875e79e6f5d63086cc1f4eb95","f0c615568dc009f379f999e0ee203496b25506f9711c9bb9f73ae27e118d8068","chf","9.00","BASIC","1","2021-01-02","2021-05-01","false"
"36884386856c9ba034829951760118647482ec0a5d9bec51f54ea494bcc8cb97","e6052cab70c10e9a5bbbb7e8bb3a673f91de668dd764ba1df5b8a45faebcee3d","chf","150.00","STANDARD","0","2021-01-02","2023-01-01","false"
"f8dcdf8365b15204335ed32a38c10bdb9bbf75ea221eac48f50d870da86e68d7","9b1042ce65553b19606e5f2532d26433ab08d9251751bdecc93ebcaf4db814a8","chf","15.00","STANDARD","1","2021-01-02","2021-04-01","false"
"46e9151e474322a49c951265f9c10fa841d1b583d2c6a707a7d25090ee6e5b3b","335178ef69febb276d34274a4731793748e4cff59cd2b98da3fa5d930c58d8e9","chf","9.00","BASIC","1","2021-01-02","2021-07-01","false"
"efad014a686ddab0f21de7b6e6556cf9da8a1a7e717245ec7f060aea9a48561e","f918ce7fa27e06229d70f5dcbc0d60708499da771dba6e535bc2bf7c896583c2","chf",NULL,"BASIC","0","2021-01-02","2021-07-01","true"
"5925b16d5513561ac977e4807da81f2ec98c60fa2634ea09a4a63e11e669c509","e5e79d646d4430cc30857944de249c23a036b5c23c64a19be1d2fb714df71f08","chf","150.00","STANDARD","0","2021-01-02","2023-01-01","false"
"d07a2357d94e33a7c07b58b3ba74febda09d83bce8f26169daaeae2d5b0163c2","bf45231ca2f0ffb406cb56b479f5b9bdfda77c6cc0da3b63ea09d8ba2c6a44d1","chf","90.00","BASIC","0","2021-01-02","2023-01-01","false"
"975b1012f2cb9645146fae6cfbd1a6b2d749bbbebb035cb7655970dfde0e1ea3","47cdc37f45e3bb13e1547cf091dd709310574967d35dbf22dd36b691a15ecea2","chf",NULL,"BASIC","0","2021-01-02","2022-01-01","true"
"ac9b1163091c57360423f0e7b1555228520c632f5800691aab2a717dc42483bd","f61986e032c4c16c29a6f58c916c414523c8572a881b8d184a2b8f0d58769d92","chf","9.00","BASIC","1","2021-01-02","2021-07-01","false"
"65b650d90ef09e951f2a10616d7d841f879fc2315f2739655d456dbd0816e7a2","c0e6d3936fc9801a651cf0bee1b660db744bca077966b67fe8d9bf45a9619f8a","chf","15.00","STANDARD","1","2021-01-02","2021-03-01","false"
"48e3db85d5e284d88c6bdda51db9bf3a0c5173985bc4b1be97a19b3e477bb67d","05897415711815316203a5b3f84e837dd306f5ad46137908af420bd9e995d58d","chf","15.00","STANDARD","1","2021-01-02","2021-07-01","false"
"ce242114838e91473c35612d1ec6a978c8049f16e64426203a6f50d48e07dde0","99540e02f1e26d642a6eab8a819bc4972fe4cc436f144faafb0b825c4a218a05","chf","240.00","PATRON","0","2021-01-02","2022-01-01","false"
"17ed17cb06f1f3cf3bc336eab65234b5fbc38078adea591985e7b76ce56d57c9","bcf67590117ab9fa47472de2ca59e185664a8fb247af77d7f9415b0f1c53ce53","chf","15.00","STANDARD","1","2021-01-02","2021-04-01","false"
"83dfcf00106da9432c532f722299b4e3f6e07c237f8a45931fdce7a84cc6d8c4","ce3a915aeeda145ae53167949cd3d72ac4632b0c317419479f5cc66a25d0247e","chf","90.00","BASIC","0","2021-01-03","2022-01-02","false"
"8b6293edd5c06298f3a63b0c81ef67329eec012588f42e62cb6af653da141856","9385bebb58ed79fcfb6d85dd1088afc78e4dd5983d1383c1bc24c8958bc1b30f","chf","90.00","BASIC","0","2021-01-03","2023-01-02","false"
"5044d9f885e0b169ebe5ced2ba3370f0d355de579b533178a88dc5540e185eb9","21bad8a4d1ff2125761c7e9b02bd88f399524f0d155c67cf71222059edf62747","chf","15.00","STANDARD","1","2021-01-03","2021-02-02","false"
"849df65cb2e145c67f41984cd857a2069829aa6f20534f2e661e566acf732565","614a2b1f737b330b271d71a4dac1286f549b6f2782c8271cb8a6b3627487c2c9","chf","90.00","BASIC","0","2021-01-03","2022-01-02","false"
"0191bcb80fc6d406ea9e96983bab08c9b9f386d093c8fe4953b3b610f8661ee2","6f196222ba72abb446cdea017098e806ec3d694ceda3803782e6664345ed2bf7","chf",NULL,"BASIC","0","2021-01-03","2022-01-02","true"
"c7ed2ffd1b6baaf5c88405799dbb5ea19fe3fc60827c7a6df8b25658bb513934","377e5cbaf8a6cb731b98a790464dc5111fcb48cf55ded9e40a7b046a8b31320d","chf","150.00","STANDARD","0","2021-01-03","2022-01-02","false"
"9d07b36e797bccd3e5eee618eaffe9c80ba63d3ef034ccffa3fa411aa6341251","a6949e168ad06a4845c75dfb0324123a715bcdf697f3ab9b75ff87ec5c310c13","chf","240.00","PATRON","0","2021-01-03","2022-01-02","false"
"17b4a3041470e7582c6737852bdfcdc69bd679226a838f211eb7b43739426b9c","2fa9570456439cf404f5741c85968e807182d863fcab111df3b71c7118f725fb","chf","9.00","BASIC","1","2021-01-03","2022-07-02","false"
"46263a20bd694f6cd59e4cb6a3cd5d816cea08f1ad4bf1d06bd14eecc779b272","809098491043b75dd698216a02be6f6849264baba240fe5edea0c976c0d973af","chf","15.00","STANDARD","1","2021-01-03","2021-08-02","false"
"253b3e5a0548e32d4d13055e9961fc96828138334f1302d0bdb7854252b1e170","2f009dd816a7c8d2534f8928ba00ca882b3bc7e60be86833e62af070f6de84bb","chf",NULL,"BASIC","0","2021-01-03","2021-07-02","true"
"35cabe15c7458c2ae5fe3b6d42a548461af43cd0c2efc919aafd65d50a98bc6d","c55604f832d9021a000cdef1e45b7ca34b706159de0b7db8cfda1c08623f8bb8","eur","7.50","BASIC","1","2021-01-03","2021-02-02","false"
"41962c900e9b1e18cefae81e886d4fc67e24d0b8383f9c0f2f1863ca30f6794e","bf851fd26baed101d13ad71d462b6c84cacb0a74b41735e6ff0f0af097b922e6","chf","15.00","STANDARD","1","2021-01-03","2021-01-22","false"
"30b94f5dc98fd9c9cf8ec9ba2c1f01d1c44f1a812607130db68bbc2ba5a7d2d5","c0c20b1e40ea725854d1fc73a2cd38f649a66544b43c04a0f6c20fef9b42d58b","chf",NULL,"BASIC","0","2021-01-03","2021-07-02","true"
"7e9ee82f1659acc7744a38982955f8fa04433f47a4996a72bcaaf19e9e17ee5e","8cca69269bc06eac5912b831c8a292e60f6eab984d75963bebc80d8380df51e0","chf",NULL,"BASIC","0","2021-01-03","2021-07-02","true"
"168d823ccd1cc9dd34b3cd6a0a58cf139b63c864e6d73941d9dc3a2bb22a5549","ae08008df4f298232c00f07ff95c39d218101d01e199f9a96f28f77b048135ca","chf","9.00","BASIC","1","2021-01-03","2021-02-02","false"
"cf4a8356ce55415b3bd9d4e4ce608b5926c50539bdf94ecf8bacc273f80580ea","83edbb53b0e0b166d82f3d4afa523b107254cea0bf9b5a3452e62a1fbee3b31f","chf","90.00","BASIC","0","2021-01-03","2023-01-02","false"
"5ccb51a76bbe57337384cfef9fd88eb63963964330e69f5d11e4472e061e7a54","b218ef4fb4149a8f9e7e4162fdb2177f668890b6c5bb29340e0414574bc5092d","chf","9.00","BASIC","1","2021-01-03","2021-08-02","false"
"0f1e6a4faa6df0f7fdcc4488cffde82b8fe617eafc19fdbc168fa58f6d53d60b","29ceaf029ca749dd3c4427d55cf7094dac90b18d2febab8170ce63e13f5ef374","chf","90.00","BASIC","0","2021-01-03","2022-01-02","false"
"8e39b02b066720a2ea428bdb5927393dea2e72f6811c634de0c6fc53e712a2ff","e4fe9ea78b48a63e90ba696b1b0aebd07242805b530fbc7953fc4d122def104b","chf","15.00","STANDARD","1","2021-01-03","2022-07-02","false"
"50bf272d4e72f751527bb66592fe11192c512a75120062c128b9adb18ec80c5d","5f6479bd6ad95c5d3ef53cef5641845ec08268700945377927a7f6741070f4bf","chf","9.00","BASIC","1","2021-01-03","2021-04-02","false"
"4e113ec726e069c72feb2f1a9e99fc86639b3272ce1445207d59601d069eba60","f32991f3625e05a104b30530c24463e809f9abb2f000543068b81c740b1e43bf","chf",NULL,"BASIC","0","2021-01-03","2022-01-02","true"
"18f6840056ccae6fab8aa4bd7790d67453f2c08709d2fb387617cbb21817ad19","3be23864bf225a176b699b2e6b8a9ebef5bfc1cf492c64cb9d0e3e2219dc3ee4","chf",NULL,"BASIC","0","2021-01-03","2021-07-02","true"
"0585836cb80207d967dcbb25a4ab9c5b0a8e1fabd53d74f772f9ae4d83cbdf32","1e9337a4123f63cfefdc3d10a1a83d08022487f477d451cd5427f9391e7372f8","chf","9.00","BASIC","1","2021-01-03","2021-03-02","false"
"037546bf3dc9a40d2afe029ac5c4a9296ca38c41ce345c24b1df6283e82f245d","a11007a2c0da9e9ba52e63b483678c9068cf9de141ec672c6eb416e2d6657257","chf",NULL,"BASIC","0","2021-01-03","2021-07-02","true"
"3c8c49f89cbc830ca22b7416e4aacdfba241318886129977626c10d9415c4b33","b41165fc7c0fadcb2f4df30052666705f94e0bd992f1ff8219c19be2a83c0f95","chf","90.00","BASIC","0","2021-01-03","2023-01-02","false"
"53735dd5b2c128dec3d34ed5b344b4682580d783d01efd5645be0e52553c86d7","37aad4a15b6e9d9662ae63dbcbfb6a9c8f9cdcf80625d92faef970ef5a50b3c2","chf",NULL,"BASIC","0","2021-01-03","2021-07-02","true"
"5bc3d4c9857d2770453ab07b459d25d7f5c4dcba62d0dc1f22b5d9f526f3004e","e8f7f226799b9e8c8feed6b30a32c5241515faf6717e8b2b38bb07e5f2c5eea8","chf",NULL,"STANDARD","0","2021-01-03","2022-01-02","true"
"70e7b759c55497821a284cf25f44cdbb6c0e6ec682ad6f92668d0e1533820bc7","dde43e3d3725b71a6c0901cc06cba7614f11bfb912d55bc930599e8369b9993e","chf",NULL,"BASIC","0","2021-01-03","2021-07-02","true"
"f40ddc2e2a6e07e3b7a8449c8cb3b50f8237305315b1a4bd806aa2b0debc3c7b","1f444c8bd6b4a62c986ad880c2c9d7471eb0863cf1b0c001d1bef96baa9570bf","chf","240.00","PATRON","0","2021-01-03","2023-01-02","false"
"0f1e7e2a3ca95f4381f3d70cf67df5d1ef0e3520934d9baaff7e6b49ed5d7756","193ebf3125955ecd250efac63fa8ce17233337bbae7f9a59d4a32553f71e6a99","eur","7.50","BASIC","1","2021-01-03","2021-02-02","false"
"b90d7676138972be2059683be2da35ffc81453a54511b7cb798c1602eb4beacc","df9e69c9c3dd1e25c98a8a3430dde38b1f1c35c557964209d701edf8b1b4f062","chf",NULL,"BASIC","0","2021-01-03","2022-01-02","true"
"6488c1f9482efaad4c6b44a22a3dd671248184479dd61345c16ff2f1aebf0db5","bbe742c97ce212e1a83a2b6ae6256bc572bebead2c36141001a5f2d1072f83db","chf","9.00","BASIC","1","2021-01-03","2022-12-02","false"
"75fbf48c22979f1ac5e5204639ba675229dc4300db959faa61c3db1e3038a1e0","581d3f43b7894a499c7183b8b445c6982946330e1ec3c3385e2fb31cb3243ba9","chf",NULL,"BASIC","0","2021-01-03","2022-01-02","true"
"a0b7b376abbee76a904df35afbe703ce8fc0142dfdfc58cae9b78efb885e5440","89289af12dacbd3867e2f01ff93ba8074c6e51bb473ebee307d3b168aa1c34f2","chf","9.00","BASIC","1","2021-01-03","2022-12-02","false"
"e7750cebcf2bf187104222ea90c4b748db3debb287dfb0cf6bad19521d49b068","1846135cf49ecbb35a61906f6010d09833b5cfca5afc1847c3e09147eb77a167","chf","90.00","BASIC","0","2021-01-03","2023-01-02","false"
"003f411aa6598397fc43fbfd061ace2af55c39fe7019110f4d89fd775626598e","b6a90b13b0473375e78c8bfcdf0d8d774d9d098ba2d5629f13d986fed0c132fb","chf",NULL,"BASIC","0","2021-01-03","2021-07-02","true"
"f27461ee9b7833fa4b4a3b3bf594e0ee29d12aeb064f5feccb2c3c00ffb0938f","6fd8b11e9325ff742680b53f615ad15d720c096317c6b8c06f29edc15ca19074","chf","9.00","BASIC","1","2021-01-03","2021-03-02","false"
"be1b30d939c744245a0208a983987b13118a9df49a21c3a2e9cf05a6116ca67d","9884dc99ca0ce7c373a5539352d8e9799c74bf0c12168f902a7c642686dc1437","chf","150.00","STANDARD","0","2021-01-04","2022-01-03","false"
"60ab9e3e34767a21ef914e12cf80cc12f3bf33698c064632e67b23a072bb74db","61613cff21be90129650d03c77e5abecca99b9f7be1d0716ba62e7a650593830","chf",NULL,"STANDARD","0","2021-01-04","2022-01-03","true"
"147be5a5aa19ead3b9f2740f412e8e08a83bc03ccc57776302876d13433b4c08","5fb13e3495664c18ef236690de29c7315ec4f84e665d75f44044965140911623","chf","9.00","BASIC","1","2021-01-04","2021-03-03","false"
"af35a191658705ffea97f80ef294d9a1ddb630931810331e686c8befd9a9542c","7dc54704fe35676ea9c6159fd7946b2548b877201cd247f62f3aade3e45eca64","chf","9.00","BASIC","1","2021-01-04","2021-04-03","false"
"43afd68d604a32e6f78d5e37a7f15db12dfa9e361b8f1cfcf7e54d7a543bd55d","f9b6f4eb0c113ea99c4b5160c381e939993445a0e9d0c27786dfca50f62a6968","chf","150.00","STANDARD","0","2021-01-04","2023-01-03","false"
"eb1a36aee0a0d0179aa53d5fd34d0653d7f7df69563fe4be8c502d5e680b5ccc","3d8b24408d48cd88c260bf4066bc0b64e64e0250834265b958bc3afacc5029c0","chf",NULL,"BASIC","0","2021-01-04","2021-07-03","true"
"56b665efc570ee1f833680e5f1eae1f12bd4d66d34d2242585d98cfc8f7abc47","9a8e4e107841d0172b2122a4419a83a7cea55af5fe44453b00f20ebb4a8de8b7","chf","90.00","BASIC","0","2021-01-04","2023-01-03","false"
"9315ac3f7ec3e98decf76a3afe03cecd509144fc79a015c26625e7c4030d7663","6f22cb16319b7cb7956ccf287a4519f6cebcf897057d2f96919f15b401d5e267","chf","90.00","BASIC","0","2021-01-04","2022-01-03","false"
"2920bb3c83f8547b8c3f9656a7bf315d275dab8833963992552c4a10d794cec4","39450fb4c5978a6386a15d1d7be4a2613a9232bb9b48bb63b179d70922e2ebb3","chf","9.00","BASIC","1","2021-01-04","2021-07-03","false"
"90da6e43aa1e2d0665a5db30a020fb4a7da018931cad897156b903c23d8b8be9","1e5802240ed2eff8bc1f3bc7d57b8da11ae0413d61095f15a173cfa709e23654","chf","90.00","BASIC","0","2021-01-04","2022-01-03","false"
"efc5c0725350fee5be907b7abb35ceee4586a441068691f2dd6ae9a0dca167b8","094b47d00cda363942db7fdf12533740592a2231ad5561746e99995c1a652f11","chf","150.00","STANDARD","0","2021-01-04","2022-01-03","false"
"ce74a51fe284e58b5aeba4204a8dac6f58602166b16ea74dc5a42fba886b5141","283b4b1d677d38a6830ac4f9b8d1281e784d1b686a27161f59e37a6a18cd8731","chf","9.00","BASIC","1","2021-01-04","2021-02-03","false"
"f379c4de5d156097c18bd185c558f70a84dff4f2c19b206ffc98e0ff480bdd12","9c9ced333c6a17e9ed2ef7d8c028c8b4392e05d64749d26fa72c44567b1f9832","chf",NULL,"BASIC","0","2021-01-04","2021-07-03","true"
"a5019b52de5bc0c4130ef26e970716ea7a4e84b5da13f45c23a139d806002ff9","0287a627386718ae1a07947207266011b935858a1008847270eb645738eb2e0b","chf","9.00","BASIC","1","2021-01-04","2021-02-03","false"
"b76d99b5563fc90c9509e394b814a597679d0e8f5b12d6667fe8e17a479755ef","e824f0414619c4e41c8410455ba6208be7d08383ebfafafc2ca8becd443acc01","chf","90.00","BASIC","0","2021-01-04","2023-01-03","false"
"b1c50ca8e339ad599fe64dab166b439823c8cacd53d3db90172734df72ff742f","a4fbfc46a3bdcf96e2600942cb42ed3815286000ef74ec965e42bef7954ab9d2","chf","150.00","STANDARD","0","2021-01-04","2023-01-03","false"
"b47acbcd9fa4932d2dafe574d37e6efe1f4cda87ce1a4835803caad991ec2263","40683be8365d727df30e3e2c4bca1acad428c3f957f4eaadf47921e41c3e41f2","chf",NULL,"BASIC","0","2021-01-04","2021-07-03","true"
"6ad8a7181fe0403c2653d1b94a71bea1ed4ef7d7b8dadb1498606e18aae6a6c4","e5ecf75743a93329d5365b936ed491c4d848fb705c64f6e82fcfe5a32430fa35","eur","7.50","BASIC","1","2021-01-04","2021-12-03","false"
"0f26b11ef7325ccaf75f8879bf9c343afbb23a6492c6dd4ae4a6b0dbb209228a","608e02075f617e38a8b26d5079e9f02c28d46f62bfd45c8d4cc8295822e437fc","chf",NULL,"BASIC","0","2021-01-04","2021-07-03","true"
"be52d6f7d11e12594c1f527e7ce38bc9404b00f67cbd39a7f9911337e3a6400e","86705757231b8d825b7a9ee23ccdb8b2d102869915ead98e6a0af6782b6e3fcd","chf",NULL,"STANDARD","0","2021-01-04","2022-01-03","true"
"94a1c39adc5d8a9c664378440b11afff2256cd47b887e63385c1a505fa239beb","d4fd0dd4de6875f898372c2e2ec1d092c0166ca8d42a2830b1dc0e691590f906","chf","9.00","BASIC","1","2021-01-05","2021-01-10","false"
"a0c36e26d1f445474eea2ad39eff2e15d56c5a75bc6d34b8d9d10dfa7f9263b9","2f7c7124125512bae4122fb2c30de939758b7cdf43cf3d0db2c0122c5cfa8456","chf","15.00","STANDARD","1","2021-01-05","2021-02-04","false"
"3ada38f2543f9b5d94fbec01a34221618b255ea60e98ca369d4b0512a64894a0","4739580fc31d8c66b8f4a4a199883d930c5cba76898906e49f2ae76551fdf0f3","chf","240.00","PATRON","0","2021-01-05","2022-01-04","false"
"725b8576a3afd0425f9c6a4a6d0090e5e9907c99b2cd584fb8f8b8985d414d06","256e85d9f382a51f9cf1464ed1e17b45712d7e1230f2cba6822d9afe387bb1d4","chf","90.00","BASIC","0","2021-01-05","2022-01-04","false"
"6c106d4ea4f70749605c14fc910f4bac7103f73be9088beaa63577369b20b27b","e0629ee04039c20d61912581393ff9030938fa460e9630d252215cc3d14081c7","eur","75.00","BASIC","0","2021-01-05","2022-01-04","false"
"e6619a933b463c5366b79accae612b9a374177cdb38fd0aac17b09d3383cd4ef","46d46ab39dd2ad7af7d33f1a5ba618d84d35eed0f0c79ee4844a42b2eaf29d5f","chf",NULL,"BASIC","0","2021-01-05","2022-01-04","true"
"6023749892410d4624ed0f37761b2e1bfda66fceac0a5051ca88b8f059dd7b10","388e9b1452dea19ff0170eb4af1c54e84d892e29add7bc1d8d43d9da65aa6e3c","chf","9.00","BASIC","1","2021-01-05","2021-05-04","false"
"ba8d7488ce770aca4e3b9175f06c66990e1702166d514654aa6c7f1d86edb4c4","ef479efb5385dbb6c038d827ca0fd906e47271dccc464223805d5397961a2218","chf",NULL,"BASIC","0","2021-01-05","2022-01-04","true"
"9c36a63515eebda8ab381ccc446aafb34e910e383053eb9b2c26546ca85cbc8d","a646cfb3969549eec50966e88ee02aadcf1a5ea1794b5c2f4555e4723d523575","chf","90.00","BASIC","0","2021-01-05","2022-01-04","false"
"64873051d68c650911cfaf158cfae4b86c75a670443a9dabc2938e874d54021b","48e27f8677514f01a6c1eaec6ed1c21397919530be1e84ff0c99e35699298c25","chf",NULL,"BASIC","0","2021-01-05","2022-01-04","true"
"a843f9b79f6866ab83a0a477cf0c27190e6eddf21f7427dadc6fa1e2a2d46d85","661df39b9942a1c3475c4c8a9be45fbb9df8533e1a74843979624ee0a35d2a47","chf","9.00","BASIC","1","2021-01-05","2021-03-04","false"
"855a82cd42d3105ead344df230cd36a23c1be2c71e576e2f9fde5c4bd18dff0b","29de1f9701a41bb2d3a1a7c8f1a562a331b882475e6e9aca737cc5a563a9acad","eur","125.00","STANDARD","0","2021-01-05","2022-01-04","false"
"922d29a3d5eee91457c3e74a3ef8cfa1b598e972ffb8e5b891f7935392471905","2fe176949502bf0c0b8015dc9260fb02ba8111ceeee70b9776bc668924924c48","chf",NULL,"BASIC","0","2021-01-05","2021-07-04","true"
"44af23740660b70dffcb194b3d254d05e048bbdcd34ab2f27cc436e22cb3834b","8eead9c533b73c15c0a5e837be52de4c04155ac290657fbb5f5c367ad1252d8a","chf","9.00","BASIC","1","2021-01-05","2022-12-04","false"
"84da1d9eb48fd9bfded2c4af45427c18a345fc4ad6829a6f4e72e1775c1a76d1","d552fbe458b89b6970f317cb65d842eb4eb7c9a2a9ec710037cd9cf8b3c0a3c3","chf",NULL,"BASIC","0","2021-01-05","2021-07-04","true"
"d8b8ca8cd1c6a64f41fc02a22e18ce83aeeba84c9549d1f315b73c2713aafdd8","26dcb22fa1468642ea0e8e406547ee1958e0e680b64f62e3524e04a8bdee3279","chf","9.00","BASIC","1","2021-01-05","2021-07-04","false"
"bfb4eb01feb0579bd27516a9887caf643bb791a0f3bbf003d7c418eebe097917","3e94ced50d93d8b29f37101521910bc7479d9fb1d235a6d65e1114412742d7e6","chf",NULL,"BASIC","0","2021-01-05","2021-07-04","true"
"b95cfa794e8728d60f2a81f38a5e4b676927af95d2753c80a47956a1f36c67a3","8cbba4533f70a13a97bccc4b1752eb1b7883f7f1e4f89877a4c919f36e5f92db","chf","15.00","STANDARD","1","2021-01-05","2021-03-04","false"
"622e8f71c5e338add86dedbc1597fa9984b16cd3e635e9200077581b552ff3c5","9aad7e7df1fb30e48d75f2888120e3e7acdd3ccf1ced305ed4f3daf065684a51","chf","9.00","BASIC","1","2021-01-05","2022-12-04","false"
"cc512a95b55bbdf461c15a35b24b54c2727036c40ef5eba5ab8b2689fca197d2","195fb1c789512b80b8c411a9cf554fcfc5c035e69510007a02ce8e2ce9647100","chf","90.00","BASIC","0","2021-01-05","2022-01-04","false"
"e42db83937d19960f6100e16c30ea470527e09c67985479e72adf041e805de19","a38bed19cd3d62964fe046683cbb02cb3eb8a7cd4951621f9dbe3c7d1d790038","chf","9.00","BASIC","1","2021-01-05","2022-07-04","false"
"e59d880269fe2f0440ff75516b96a1e705680cfd96a980aa026bca467dc37157","00ea291f88fbb7666aaf6a946d7ccaa3bf15a6972a128e39782967d81996aa1d","eur","200.00","PATRON","0","2021-01-05","2022-01-04","false"
"dd00e0800d6ddfc05dfb917f0a7f806d8952b5ef47d17ce46778d96a0eadcf9b","241b810ef499b3bbbfd13936b576639af2b4754b1192985a7288503821a913a7","eur","12.50","STANDARD","1","2021-01-06","2021-03-05","false"
"952f3ce810eb9f1157e9c5ca292a96e87df2cd903385d82dd9b4575da5948dd6","f5e33aef74ff887a790a8c10cb92d109eb52744f0c9a9125ab3f7b597dd77e22","chf","240.00","PATRON","0","2021-01-06","2022-01-05","false"
"eddedd03dbfe95f5f71b310a41f32e4fb16e204aed64a95e92c7ff4359bacedd","21cb56b24f2dd371afe0648b53e9b8e5567e8f8aa8187513ea4eb96f29e0f5d0","chf","90.00","BASIC","0","2021-01-06","2022-01-05","false"
"de7375873b4e842f6eaa4a2afa657dc6e662269fb37f93db1e3fce5ac626c83c","c96d2502b6b546829ea28077aee0b835a930f245190ddde51241133bdcec1f76","eur","75.00","BASIC","0","2021-01-06","2022-01-05","false"
"3b4589cf67fbb5618c25aef3c5cfff205341553c4e6a6463f94ad067bbed0f49","cf083700df4c43cb5fee1269d5ee602af3e4936f1fc9e61960ba6cd7563c964c","chf","150.00","STANDARD","0","2021-01-06","2022-01-05","false"
"99ba078ce305c3bdcef995a3f4bd7aef06ab3b5c2e287bb0a3744c5baa6b5e57","b5dd4cc880a88507fa4eb16dc90b295689ddcdcab7bb2db927de764210645557","eur","7.50","BASIC","1","2021-01-06","2021-03-05","false"
"f9efe14d0eff37ff4d5b99cfd69618e270e9154298b4ad10c1cd6a92ba9c45c7","eccf0adea4ce77d9078a4dc8130e2e08724d1420a2ef13068959e711128b39cc","eur","75.00","BASIC","0","2021-01-06","2022-01-05","false"
"f0da25b9b539d2262ae349164eef1c50325a6d17c8c7d53d0d245e692cc6ca42","5d0ae06352008ad735cbe485c6ea43173e7b354db7145db7f5e6c73ff88d2004","chf","90.00","BASIC","0","2021-01-14","2022-01-13","false"
"2abaa86c88148192777ee08fecbedcfe7ad1f4c3d5d086ec3fe5fadde22b9c31","b1953263a88005a002f349eda9f80a40906b3015e43d083c6a8e00adc42c1dbf","eur","200.00","PATRON","0","2021-01-07","2022-01-06","false"
"58e1de7b6225b559589e2d8a67c08df8c3f53c2bbe8c3dc12c916116b8da09bf","201427609bf994001a918bdcf64902a167d95dccde48f7080686c93383cdfa28","chf",NULL,"BASIC","0","2021-01-06","2022-01-05","true"
"dfd33bde2a1ba6bf7832f591800eea0885cf26e9ac6bb6bf53082bee2f42e1e5","77fede580e48eb46bc238ae6861f0094de43c172abc4f4e6ada8550079af79bc","chf",NULL,"PATRON","0","2021-01-06","2022-01-05","true"
"e581674d3414d2ab2524f3ea085138eaea8b8d4f89ec78a304a834c65f25e85d","16f34a67bca252b0af37bcbb89775486198f8088c3819e3ffcf235badd12f847","chf","9.00","BASIC","1","2021-01-06","2021-02-05","false"
